pole_id,lat,lon,feeder_id,dt_id,seq_on_line,parent_pole_id,pole_type,ward,pincode,device_id
P-000218,12.985993,77.599641,F-07-03,D-0004,4,P-000216,LT-8m-PCC,W-37,,KSPDB-SD07-D-0004-218
P-000219,12.986008,77.599493,F-07-03,D-0004,3,P-000214,LT-8m-Steel,W-89,560078,KSPDB-SD07-D-0004-219
P-000220,12.986061,77.599479,F-07-03,D-0004,5,P-000218,LT-8m-PCC,W-62,560078,KSPDB-SD07-D-0004-220
P-000221,12.986124,77.599681,F-07-03,D-0004,5,P-000218,LT-8m-PCC,W-37,560078,KSPDB-SD07-D-0004-221
P-000222,12.985943,77.599939,F-07-03,D-0004,5,P-000217,LT-8m-PCC,W-66,560078,KSPDB-SD07-D-0004-222
P-000223,12.986001,77.599535,F-07-03,D-0004,4,P-000219,LT-9m-PCC,W-25,560078,KSPDB-SD07-D-0004-223
P-000224,12.985916,77.599617,F-07-03,D-0004,5,P-000223,LT-8m-Steel,W-49,560078,KSPDB-SD07-D-0004-224
P-000225,12.986252,77.599338,F-07-03,D-0004,6,P-000220,LT-8m-PCC,W-55,560078,KSPDB-SD07-D-0004-225
P-000226,12.985998,77.600041,F-07-03,D-0004,6,P-000222,LT-8m-PCC,W-87,560078,
P-000227,12.986404,77.599506,F-07-03,D-0004,7,P-000225,LT-8m-PCC,W-62,560078,KSPDB-SD07-D-0004-227
P-000228,12.986017,77.599672,F-07-03,D-0004,5,P-000223,LT-8m-PCC,W-96,560078,KSPDB-SD07-D-0004-228
P-000229,12.985984,77.599654,F-07-03,D-0004,6,P-000224,LT-8m-PCC,W-52,560078,KSPDB-SD07-D-0004-229
P-000230,12.985941,77.600083,F-07-03,D-0004,7,P-000226,LT-8m-PCC,W-63,560078,KSPDB-SD07-D-0004-230
P-000231,12.986046,77.600111,F-07-03,D-0004,7,P-000226,LT-8m-PCC,W-81,560078,
P-000232,12.986243,77.599329,F-07-03,D-0004,8,P-000227,LT-8m-PCC,W-74,560078,
P-000233,12.986207,77.599691,F-07-03,D-0004,6,P-000228,LT-9m-PCC,W-14,560078,KSPDB-SD07-D-0004-233
P-000234,12.985855,77.599598,F-07-03,D-0004,7,P-000229,LT-9m-PCC,W-41,560078,KSPDB-SD07-D-0004-234
P-000235,12.986192,77.600085,F-07-03,D-0004,8,P-000231,LT-8m-PCC,W-33,560078,KSPDB-SD07-D-0004-235
P-000236,12.985959,77.599658,F-07-03,D-0004,8,P-000234,LT-8m-Steel,W-43,560078,KSPDB-SD07-D-0004-236
P-000237,12.986083,77.599831,F-07-03,D-0004,9,P-000236,LT-8m-Steel,W-92,560078,KSPDB-SD07-D-0004-237
P-000238,12.986254,77.599981,F-07-03,D-0004,10,P-000237,LT-9m-PCC,W-75,560078,KSPDB-SD07-D-0004-238
P-000239,12.985885,77.599806,F-07-03,D-0004,9,P-000236,LT-8m-Steel,W-70,560078,KSPDB-SD07-D-0004-239
P-000240,12.98627,77.599632,F-07-03,D-0004,10,P-000237,LT-8m-PCC,W-54,560078,KSPDB-SD07-D-0004-240
P-000241,12.986338,77.599785,F-07-03,D-0004,11,P-000240,LT-8m-PCC,W-60,560078,
P-000242,12.986222,77.600152,F-07-03,D-0004,11,P-000238,LT-8m-PCC,W-70,560078,
P-000243,12.986309,77.599652,F-07-03,D-0004,12,P-000241,LT-8m-PCC,W-54,560078,KSPDB-SD07-D-0004-243
P-000244,12.985894,77.599665,F-07-03,D-0004,10,P-000239,LT-8m-Steel,W-55,560078,KSPDB-SD07-D-0004-244
P-000245,12.98616,77.600227,F-07-03,D-0004,12,P-000242,LT-8m-Steel,W-38,560078,KSPDB-SD07-D-0004-245
P-000246,12.986227,77.600205,F-07-03,D-0004,13,P-000245,LT-8m-Steel,W-10,560078,
P-000247,12.986394,77.599841,F-07-03,D-0004,13,P-000243,LT-8m-Steel,W-28,560078,KSPDB-SD07-D-0004-247
P-000248,12.986341,77.600379,F-07-03,D-0004,14,P-000246,LT-8m-Steel,W-32,560078,KSPDB-SD07-D-0004-248
P-000249,12.986468,77.599655,F-07-03,D-0004,14,P-000247,LT-8m-PCC,W-99,560078,KSPDB-SD07-D-0004-249
P-000250,12.986381,77.600017,F-07-03,D-0004,14,P-000247,LT-8m-Steel,W-16,560078,KSPDB-SD07-D-0004-250
P-000251,12.986339,77.599721,F-07-03,D-0004,15,P-000249,LT-8m-PCC,W-87,560078,KSPDB-SD07-D-0004-251
P-000252,12.98662,77.599737,F-07-03,D-0004,15,P-000249,LT-9m-PCC,W-48,560078,KSPDB-SD07-D-0004-252
P-000253,12.986483,77.600187,F-07-03,D-0004,15,P-000250,LT-8m-Steel,W-80,560078,KSPDB-SD07-D-0004-253
P-000254,12.986549,77.599803,F-07-03,D-0004,16,P-000252,LT-8m-PCC,W-63,560078,KSPDB-SD07-D-0004-254
P-000255,12.986508,77.599637,F-07-03,D-0004,17,P-000254,LT-8m-Steel,W-50,560078,KSPDB-SD07-D-0004-255
P-000256,12.966964,77.575788,F-07-02,D-0005,1,,LT-8m-PCC,W-43,560078,KSPDB-SD07-D-0005-256
P-000257,12.96713,77.575928,F-07-02,D-0005,2,P-000256,LT-8m-Steel,W-71,560078,
P-000258,12.967291,77.576084,F-07-02,D-0005,3,P-000257,LT-8m-Steel,W-43,560078,KSPDB-SD07-D-0005-258
P-000259,12.967254,77.575965,F-07-02,D-0005,3,P-000257,LT-9m-PCC,W-18,560078,KSPDB-SD07-D-0005-259
P-000260,12.966928,77.575595,F-07-02,D-0005,2,P-000256,LT-9m-PCC,W-91,560078,KSPDB-SD07-D-0005-260
P-000261,12.967213,77.576,F-07-02,D-0005,3,P-000257,LT-8m-PCC,W-60,560078,KSPDB-SD07-D-0005-261
P-000262,12.967195,77.576187,F-07-02,D-0005,4,P-000261,LT-8m-Steel,W-36,560078,KSPDB-SD07-D-0005-262
P-000263,12.967181,77.575961,F-07-02,D-0005,4,P-000261,LT-9m-PCC,W-89,560078,KSPDB-SD07-D-0005-263
P-000264,12.9668,77.575789,F-07-02,D-0005,3,P-000260,LT-9m-PCC,W-62,560078,KSPDB-SD07-D-0005-264
P-000265,12.966619,77.575974,F-07-02,D-0005,4,P-000264,LT-9m-PCC,W-14,560078,KSPDB-SD07-D-0005-265
P-000266,12.966646,77.575601,F-07-02,D-0005,4,P-000264,LT-8m-Steel,W-28,560078,KSPDB-SD07-D-0005-266
P-000267,12.966925,77.575942,F-07-02,D-0005,4,P-000264,LT-8m-Steel,W-15,560078,KSPDB-SD07-D-0005-267
P-000268,12.96678,77.575798,F-07-02,D-0005,5,P-000265,LT-8m-PCC,W-34,560078,KSPDB-SD07-D-0005-268
P-000269,12.966792,77.575888,F-07-02,D-0005,4,P-000264,LT-9m-PCC,W-33,560078,KSPDB-SD07-D-0005-269
P-000270,12.966855,77.575997,F-07-02,D-0005,5,P-000269,LT-8m-PCC,W-65,560078,KSPDB-SD07-D-0005-270
P-000271,12.966888,77.576009,F-07-02,D-0005,5,P-000267,LT-8m-PCC,W-70,560078,KSPDB-SD07-D-0005-271
P-000272,12.966875,77.575998,F-07-02,D-0005,5,P-000269,LT-8m-Steel,W-22,560078,KSPDB-SD07-D-0005-272
P-000273,12.966941,77.575941,F-07-02,D-0005,6,P-000270,LT-8m-PCC,W-57,560078,KSPDB-SD07-D-0005-273
P-000274,12.967067,77.575812,F-07-02,D-0005,7,P-000273,LT-8m-Steel,W-46,560078,KSPDB-SD07-D-0005-274
P-000275,12.966891,77.575967,F-07-02,D-0005,6,P-000272,LT-8m-Steel,W-72,560078,KSPDB-SD07-D-0005-275
P-000276,12.966966,77.576147,F-07-02,D-0005,7,P-000275,LT-8m-PCC,W-94,560078,KSPDB-SD07-D-0005-276
P-000277,12.966785,77.576275,F-07-02,D-0005,8,P-000276,LT-8m-PCC,W-59,560078,KSPDB-SD07-D-0005-277
P-000278,12.96701,77.576053,F-07-02,D-0005,7,P-000273,LT-9m-PCC,W-90,560078,KSPDB-SD07-D-0005-278
P-000279,12.966828,77.576179,F-07-02,D-0005,8,P-000278,LT-8m-Steel,W-90,560078,KSPDB-SD07-D-0005-279
P-000280,12.966796,77.576198,F-07-02,D-0005,9,P-000277,LT-8m-PCC,W-76,560078,KSPDB-SD07-D-0005-280
P-000281,12.96693,77.576147,F-07-02,D-0005,8,P-000276,LT-8m-PCC,W-13,560078,KSPDB-SD07-D-0005-281
P-000282,12.966633,77.576414,F-07-02,D-0005,9,P-000277,LT-8m-Steel,W-45,560078,KSPDB-SD07-D-0005-282
P-000283,12.966825,77.576266,F-07-02,D-0005,10,P-000282,LT-8m-PCC,W-46,560078,KSPDB-SD07-D-0005-283
P-000284,12.966599,77.576218,F-07-02,D-0005,10,P-000282,LT-9m-PCC,W-12,560078,KSPDB-SD07-D-0005-284
P-000285,12.966753,77.576243,F-07-02,D-0005,9,P-000281,LT-8m-PCC,W-44,560078,KSPDB-SD07-D-0005-285
P-000286,12.966776,77.576095,F-07-02,D-0005,11,P-000283,LT-8m-PCC,W-60,560078,KSPDB-SD07-D-0005-286
P-000287,12.966638,77.576295,F-07-02,D-0005,10,P-000282,LT-8m-PCC,W-87,560078,KSPDB-SD07-D-0005-287
P-000288,12.966552,77.576484,F-07-02,D-0005,11,P-000287,LT-8m-Steel,W-74,560078,KSPDB-SD07-D-0005-288
P-000289,12.966829,77.576461,F-07-02,D-0005,11,P-000287,LT-8m-Steel,W-80,560078,KSPDB-SD07-D-0005-289
P-000290,12.966661,77.57609,F-07-02,D-0005,10,P-000285,LT-8m-PCC,W-52,560078,KSPDB-SD07-D-0005-290
P-000291,12.966508,77.576131,F-07-02,D-0005,11,P-000290,LT-9m-PCC,W-61,560078,KSPDB-SD07-D-0005-291
P-000292,12.966504,77.575957,F-07-02,D-0005,11,P-000290,LT-8m-Steel,W-45,,KSPDB-SD07-D-0005-292
P-000293,12.966674,77.576072,F-07-02,D-0005,12,P-000291,LT-9m-PCC,W-70,560078,KSPDB-SD07-D-0005-293
P-000294,12.966646,77.576108,F-07-02,D-0005,12,P-000292,LT-9m-PCC,W-85,560078,KSPDB-SD07-D-0005-294
P-000295,12.966435,77.575985,F-07-02,D-0005,12,P-000291,LT-8m-Steel,W-99,560078,
P-000296,12.966635,77.575956,F-07-02,D-0005,13,P-000294,LT-8m-Steel,W-55,560078,KSPDB-SD07-D-0005-296
P-000297,12.966511,77.576034,F-07-02,D-0005,12,P-000292,LT-8m-PCC,W-99,560078,KSPDB-SD07-D-0005-297
P-000298,12.966793,77.575989,F-07-02,D-0005,13,P-000294,LT-8m-Steel,W-84,560078,
P-000299,12.966964,77.575991,F-07-02,D-0005,14,P-000298,LT-9m-PCC,W-89,560078,KSPDB-SD07-D-0005-299
P-000300,12.966776,77.575979,F-07-02,D-0005,14,P-000296,LT-8m-PCC,W-69,560078,KSPDB-SD07-D-0005-300
P-000301,12.966865,77.576118,F-07-02,D-0005,14,P-000298,LT-9m-PCC,W-65,560078,KSPDB-SD07-D-0005-301
P-000302,12.96694,77.576086,F-07-02,D-0005,15,P-000301,LT-9m-PCC,W-75,560078,KSPDB-SD07-D-0005-302
P-000303,12.96695,77.576014,F-07-02,D-0005,14,P-000298,LT-8m-Steel,W-35,560078,KSPDB-SD07-D-0005-303
P-000304,12.966928,77.575916,F-07-02,D-0005,16,P-000302,LT-9m-PCC,W-75,560078,KSPDB-SD07-D-0005-304
P-000305,12.976184,77.594849,F-07-03,D-0006,,,LT-9m-PCC,W-68,560078,KSPDB-SD07-D-0006-305
P-000306,12.976193,77.594981,F-07-03,D-0006,,,LT-8m-Steel,W-15,560078,KSPDB-SD07-D-0006-306
P-000307,12.97625,77.594726,F-07-03,D-0006,,,LT-8m-Steel,W-18,560078,KSPDB-SD07-D-0006-307
P-000308,12.976131,77.594862,F-07-03,D-0006,,,LT-8m-Steel,W-90,560078,KSPDB-SD07-D-0006-308
P-000309,12.97601,77.595036,F-07-03,D-0006,,,LT-8m-Steel,W-88,560078,KSPDB-SD07-D-0006-309
P-000310,12.976312,77.594918,F-07-03,D-0006,,,LT-8m-Steel,W-71,560078,KSPDB-SD07-D-0006-310
P-000311,12.976148,77.594733,F-07-03,D-0006,,,LT-8m-Steel,W-81,560078,KSPDB-SD07-D-0006-311
P-000312,12.976139,77.594818,F-07-03,D-0006,,,LT-8m-PCC,W-63,560078,KSPDB-SD07-D-0006-312
P-000313,12.976058,77.594768,F-07-03,D-0006,,,LT-9m-PCC,W-67,560078,KSPDB-SD07-D-0006-313
P-000314,12.976093,77.594821,F-07-03,D-0006,,,LT-8m-PCC,W-25,560078,KSPDB-SD07-D-0006-314
P-000315,12.975988,77.594579,F-07-03,D-0006,,,LT-9m-PCC,W-89,560078,KSPDB-SD07-D-0006-315
P-000316,12.97592,77.59485,F-07-03,D-0006,,,LT-9m-PCC,W-89,560078,KSPDB-SD07-D-0006-316
P-000317,12.975817,77.594634,F-07-03,D-0006,,,LT-9m-PCC,W-75,560078,KSPDB-SD07-D-0006-317
P-000318,12.976045,77.594622,F-07-03,D-0006,,,LT-8m-PCC,W-74,560078,KSPDB-SD07-D-0006-318
P-000319,12.976008,77.594768,F-07-03,D-0006,,,LT-8m-Steel,W-20,560078,KSPDB-SD07-D-0006-319
P-000320,12.976044,77.594706,F-07-03,D-0006,,,LT-8m-PCC,W-63,560078,KSPDB-SD07-D-0006-320
P-000321,12.975903,77.594512,F-07-03,D-0006,,,LT-9m-PCC,W-23,560078,KSPDB-SD07-D-0006-321
P-000322,12.976165,77.594633,F-07-03,D-0006,,,LT-9m-PCC,W-59,560078,KSPDB-SD07-D-0006-322
P-000323,12.976051,77.59445,F-07-03,D-0006,,,LT-8m-Steel,W-75,560078,KSPDB-SD07-D-0006-323
P-000324,12.975896,77.594668,F-07-03,D-0006,,,LT-9m-PCC,W-95,560078,KSPDB-SD07-D-0006-324
P-000325,12.976019,77.594699,F-07-03,D-0006,,,LT-8m-PCC,W-83,560078,KSPDB-SD07-D-0006-325
P-000326,12.975999,77.594648,F-07-03,D-0006,,,LT-9m-PCC,W-34,560078,KSPDB-SD07-D-0006-326
P-000327,12.976092,77.594485,F-07-03,D-0006,,,LT-8m-Steel,W-81,560078,KSPDB-SD07-D-0006-327
P-000328,12.975928,77.594851,F-07-03,D-0006,,,LT-8m-Steel,W-20,560078,KSPDB-SD07-D-0006-328
P-000329,12.97594,77.594449,F-07-03,D-0006,,,LT-9m-PCC,W-76,560078,
P-000330,12.97606,77.59501,F-07-03,D-0006,,,LT-9m-PCC,W-63,560078,KSPDB-SD07-D-0006-330
P-000331,12.97589,77.594832,F-07-03,D-0006,,,LT-8m-PCC,W-98,560078,KSPDB-SD07-D-0006-331
P-000332,12.975948,77.594708,F-07-03,D-0006,,,LT-8m-Steel,W-20,560078,KSPDB-SD07-D-0006-332
P-000333,12.976029,77.594962,F-07-03,D-0006,,,LT-9m-PCC,W-72,560078,KSPDB-SD07-D-0006-333
P-000334,12.976013,77.59504,F-07-03,D-0006,,,LT-8m-PCC,W-67,560078,KSPDB-SD07-D-0006-334
P-000335,12.975865,77.595126,F-07-03,D-0006,,,LT-9m-PCC,W-95,560078,KSPDB-SD07-D-0006-335
P-000336,12.975723,77.595149,F-07-03,D-0006,,,LT-8m-PCC,W-19,560078,
P-000337,12.975832,77.595121,F-07-03,D-0006,,,LT-8m-PCC,W-66,560078,KSPDB-SD07-D-0006-337
P-000338,12.975696,77.595004,F-07-03,D-0006,,,LT-9m-PCC,W-42,560078,KSPDB-SD07-D-0006-338
P-000339,12.976005,77.595126,F-07-03,D-0006,,,LT-9m-PCC,W-51,560078,KSPDB-SD07-D-0006-339
P-000340,12.975876,77.595303,F-07-03,D-0006,,,LT-8m-Steel,W-84,560078,KSPDB-SD07-D-0006-340
P-000341,12.975817,77.595311,F-07-03,D-0006,,,LT-9m-PCC,W-78,560078,KSPDB-SD07-D-0006-341
P-000342,12.975815,77.59495,F-07-03,D-0006,,,LT-8m-PCC,W-95,560078,KSPDB-SD07-D-0006-342
P-000343,12.975927,77.594784,F-07-03,D-0006,,,LT-8m-Steel,W-41,560078,KSPDB-SD07-D-0006-343
P-000344,12.97596,77.595466,F-07-03,D-0006,,,LT-8m-PCC,W-36,560078,KSPDB-SD07-D-0006-344
P-000345,12.975912,77.595198,F-07-03,D-0006,,,LT-8m-Steel,W-27,560078,KSPDB-SD07-D-0006-345
P-000346,12.975978,77.594825,F-07-03,D-0006,,,LT-8m-PCC,W-33,560078,KSPDB-SD07-D-0006-346
P-000347,12.9854,77.581156,F-07-02,D-0007,1,,LT-8m-Steel,W-19,560078,KSPDB-SD07-D-0007-347
P-000348,12.985243,77.581067,F-07-02,D-0007,2,P-000347,LT-9m-PCC,W-25,560078,KSPDB-SD07-D-0007-348
P-000349,12.985073,77.581159,F-07-02,D-0007,3,P-000348,LT-8m-Steel,W-15,560078,KSPDB-SD07-D-0007-349
P-000350,12.984996,77.581223,F-07-02,D-0007,4,P-000349,LT-8m-Steel,W-57,560078,KSPDB-SD07-D-0007-350
P-000351,12.985219,77.58103,F-07-02,D-0007,3,P-000348,LT-8m-PCC,W-66,560078,KSPDB-SD07-D-0007-351
P-000352,12.985372,77.581297,F-07-02,D-0007,2,P-000347,LT-9m-PCC,W-46,560078,KSPDB-SD07-D-0007-352
P-000353,12.985062,77.58113,F-07-02,D-0007,5,P-000350,LT-9m-PCC,W-46,560078,KSPDB-SD07-D-0007-353
P-000354,12.985195,77.581101,F-07-02,D-0007,6,P-000353,LT-8m-Steel,W-82,560078,KSPDB-SD07-D-0007-354
P-000355,12.985196,77.58126,F-07-02,D-0007,3,P-000352,LT-8m-PCC,W-12,560078,KSPDB-SD07-D-0007-355
P-000356,12.984948,77.58131,F-07-02,D-0007,6,P-000353,LT-8m-PCC,W-92,,KSPDB-SD07-D-0007-356
P-000357,12.985381,77.581496,F-07-02,D-0007,3,P-000352,LT-9m-PCC,W-98,560078,KSPDB-SD07-D-0007-357
P-000358,12.985322,77.580989,F-07-02,D-0007,7,P-000354,LT-8m-Steel,W-77,560078,KSPDB-SD07-D-0007-358
P-000359,12.984765,77.581327,F-07-02,D-0007,7,P-000356,LT-8m-Steel,W-50,560078,KSPDB-SD07-D-0007-359
P-000360,12.985191,77.581157,F-07-02,D-0007,8,P-000358,LT-8m-Steel,W-15,560078,KSPDB-SD07-D-0007-360
P-000361,12.985262,77.581031,F-07-02,D-0007,8,P-000358,LT-8m-Steel,W-40,560078,KSPDB-SD07-D-0007-361
P-000362,12.984907,77.58126,F-07-02,D-0007,8,P-000359,LT-8m-Steel,W-56,560078,KSPDB-SD07-D-0007-362
P-000363,12.985306,77.58099,F-07-02,D-0007,8,P-000358,LT-9m-PCC,W-89,560078,KSPDB-SD07-D-0007-363
P-000364,12.985211,77.581177,F-07-02,D-0007,9,P-000363,LT-9m-PCC,W-94,560078,
P-000365,12.985312,77.581119,F-07-02,D-0007,10,P-000364,LT-9m-PCC,W-27,560078,KSPDB-SD07-D-0007-365
P-000366,12.985263,77.581089,F-07-02,D-0007,9,P-000363,LT-8m-Steel,W-76,560078,KSPDB-SD07-D-0007-366
P-000367,12.985391,77.581191,F-07-02,D-0007,10,P-000366,LT-8m-PCC,W-67,560078,KSPDB-SD07-D-0007-367
P-000368,12.985286,77.581106,F-07-02,D-0007,10,P-000366,LT-8m-Steel,W-85,560078,KSPDB-SD07-D-0007-368
P-000369,12.9852,77.581259,F-07-02,D-0007,11,P-000367,LT-8m-Steel,W-46,560078,KSPDB-SD07-D-0007-369
P-000370,12.985181,77.581077,F-07-02,D-0007,10,P-000366,LT-9m-PCC,W-42,560078,KSPDB-SD07-D-0007-370
P-000371,12.985428,77.581108,F-07-02,D-0007,10,P-000366,LT-8m-Steel,W-30,560078,KSPDB-SD07-D-0007-371
P-000372,12.985203,77.581106,F-07-02,D-0007,11,P-000368,LT-8m-PCC,W-53,560078,KSPDB-SD07-D-0007-372
P-000373,12.985299,77.581021,F-07-02,D-0007,11,P-000368,LT-8m-PCC,W-19,560078,KSPDB-SD07-D-0007-373
P-000374,12.98506,77.580915,F-07-02,D-0007,11,P-000370,LT-8m-Steel,W-77,560078,KSPDB-SD07-D-0007-374
P-000375,12.985436,77.581098,F-07-02,D-0007,12,P-000373,LT-8m-PCC,W-80,560078,KSPDB-SD07-D-0007-375
P-000376,12.985552,77.581058,F-07-02,D-0007,13,P-000375,LT-8m-PCC,W-97,560078,KSPDB-SD07-D-0007-376
P-000377,12.984893,77.581045,F-07-02,D-0007,12,P-000374,LT-8m-PCC,W-86,560078,KSPDB-SD07-D-0007-377
P-000378,12.985507,77.581015,F-07-02,D-0007,14,P-000376,LT-9m-PCC,W-79,560078,KSPDB-SD07-D-0007-378
P-000379,12.984999,77.581171,F-07-02,D-0007,13,P-000377,LT-8m-Steel,W-64,560078,KSPDB-SD07-D-0007-379
P-000380,12.984877,77.581222,F-07-02,D-0007,14,P-000379,LT-9m-PCC,W-41,560078,KSPDB-SD07-D-0007-380
P-000381,12.985511,77.581076,F-07-02,D-0007,15,P-000378,LT-8m-PCC,W-14,560078,KSPDB-SD07-D-0007-381
P-000382,12.985183,77.58098,F-07-02,D-0007,14,P-000379,LT-8m-Steel,W-70,560078,KSPDB-SD07-D-0007-382
P-000383,12.985004,77.581102,F-07-02,D-0007,15,P-000382,LT-8m-PCC,W-86,560078,
P-000384,12.985562,77.581165,F-07-02,D-0007,16,P-000381,LT-9m-PCC,W-94,560078,KSPDB-SD07-D-0007-384
P-000385,12.985214,77.581054,F-07-02,D-0007,15,P-000382,LT-9m-PCC,W-97,560078,KSPDB-SD07-D-0007-385
P-000386,12.984929,77.5811,F-07-02,D-0007,16,P-000383,LT-8m-Steel,W-30,560078,KSPDB-SD07-D-0007-386
P-000387,12.985046,77.58103,F-07-02,D-0007,17,P-000386,LT-8m-Steel,W-25,560078,KSPDB-SD07-D-0007-387
P-000388,12.985229,77.580918,F-07-02,D-0007,16,P-000385,LT-8m-PCC,W-13,560078,KSPDB-SD07-D-0007-388
P-000389,12.985037,77.580894,F-07-02,D-0007,16,P-000385,LT-8m-PCC,W-86,560078,KSPDB-SD07-D-0007-389
P-000390,12.9854,77.580794,F-07-02,D-0007,17,P-000388,LT-9m-PCC,W-47,560078,KSPDB-SD07-D-0007-390
P-000391,12.984961,77.581126,F-07-02,D-0007,18,P-000387,LT-9m-PCC,W-47,560078,KSPDB-SD07-D-0007-391
P-000392,12.984983,77.58116,F-07-02,D-0007,18,P-000387,LT-8m-Steel,W-63,560078,KSPDB-SD07-D-0007-392
P-000393,12.985125,77.581163,F-07-02,D-0007,19,P-000391,LT-9m-PCC,W-97,560078,KSPDB-SD07-D-0007-393
P-000394,12.985528,77.580612,F-07-02,D-0007,18,P-000390,LT-9m-PCC,W-54,560078,KSPDB-SD07-D-0007-394
P-000395,12.985109,77.581062,F-07-02,D-0007,19,P-000392,LT-9m-PCC,W-79,560078,KSPDB-SD07-D-0007-395
P-000396,12.984837,77.581316,F-07-02,D-0007,19,P-000392,LT-9m-PCC,W-86,560078,
P-000397,12.984644,77.581188,F-07-02,D-0007,20,P-000396,LT-8m-Steel,W-54,560078,KSPDB-SD07-D-0007-397
P-000398,12.984691,77.581227,F-07-02,D-0007,21,P-000397,LT-9m-PCC,W-43,560078,KSPDB-SD07-D-0007-398
P-000399,12.985533,77.580584,F-07-02,D-0007,19,P-000394,LT-9m-PCC,W-51,560078,KSPDB-SD07-D-0007-399
P-000400,12.984874,77.581444,F-07-02,D-0007,20,P-000396,LT-8m-PCC,W-54,560078,KSPDB-SD07-D-0007-400
P-000401,12.984987,77.58137,F-07-02,D-0007,21,P-000400,LT-8m-Steel,W-59,560078,
P-000402,12.984725,77.581194,F-07-02,D-0007,21,P-000397,LT-9m-PCC,W-73,560078,KSPDB-SD07-D-0007-402
P-000403,12.984945,77.581554,F-07-02,D-0007,21,P-000400,LT-8m-Steel,W-29,560078,KSPDB-SD07-D-0007-403
P-000404,12.984761,77.58143,F-07-02,D-0007,21,P-000400,LT-8m-PCC,W-35,560078,KSPDB-SD07-D-0007-404
P-000405,12.984951,77.581503,F-07-02,D-0007,22,P-000401,LT-8m-PCC,W-91,560078,KSPDB-SD07-D-0007-405
P-000406,12.984691,77.581269,F-07-02,D-0007,22,P-000404,LT-9m-PCC,W-29,560078,KSPDB-SD07-D-0007-406
P-000407,12.984778,77.581585,F-07-02,D-0007,22,P-000404,LT-8m-PCC,W-15,560078,KSPDB-SD07-D-0007-407
P-000408,12.985136,77.581578,F-07-02,D-0007,22,P-000403,LT-8m-PCC,W-15,560078,KSPDB-SD07-D-0007-408
P-000409,12.984834,77.581209,F-07-02,D-0007,23,P-000406,LT-8m-Steel,W-32,560078,KSPDB-SD07-D-0007-409
P-000410,12.985046,77.5814,F-07-02,D-0007,23,P-000408,LT-9m-PCC,W-87,560078,KSPDB-SD07-D-0007-410
P-000411,12.984736,77.581125,F-07-02,D-0007,24,P-000409,LT-8m-Steel,W-83,560078,KSPDB-SD07-D-0007-411
P-000412,12.985325,77.581532,F-07-02,D-0007,23,P-000408,LT-8m-PCC,W-72,560078,KSPDB-SD07-D-0007-412
P-000413,12.984894,77.581193,F-07-02,D-0007,25,P-000411,LT-8m-PCC,W-39,560078,KSPDB-SD07-D-0007-413
P-000414,12.985026,77.581029,F-07-02,D-0007,24,P-000409,LT-8m-PCC,W-48,560078,KSPDB-SD07-D-0007-414
P-000415,12.984914,77.581523,F-07-02,D-0007,24,P-000410,LT-8m-Steel,W-36,560078,KSPDB-SD07-D-0007-415
P-000416,12.985122,77.581015,F-07-02,D-0007,25,P-000414,LT-8m-PCC,W-36,560078,KSPDB-SD07-D-0007-416
P-000417,12.984839,77.581107,F-07-02,D-0007,25,P-000414,LT-9m-PCC,W-59,560078,KSPDB-SD07-D-0007-417
P-000418,12.98474,77.581307,F-07-02,D-0007,26,P-000413,LT-8m-PCC,W-40,560078,KSPDB-SD07-D-0007-418
P-000419,12.984837,77.581501,F-07-02,D-0007,25,P-000415,LT-8m-PCC,W-25,560078,KSPDB-SD07-D-0007-419
P-000420,12.98482,77.581357,F-07-02,D-0007,27,P-000418,LT-9m-PCC,W-25,560078,KSPDB-SD07-D-0007-420
P-000421,12.984808,77.580988,F-07-02,D-0007,26,P-000417,LT-8m-Steel,W-96,560078,KSPDB-SD07-D-0007-421
P-000422,12.98474,77.581212,F-07-02,D-0007,28,P-000420,LT-8m-PCC,W-21,560078,KSPDB-SD07-D-0007-422
P-000423,12.984763,77.581533,F-07-02,D-0007,26,P-000419,LT-9m-PCC,W-23,560078,KSPDB-SD07-D-0007-423
P-000424,12.948345,77.595921,F-07-03,D-0008,1,,LT-8m-Steel,W-93,560078,KSPDB-SD07-D-0008-424
P-000425,12.948463,77.59603,F-07-03,D-0008,2,P-000424,LT-9m-PCC,W-45,560078,KSPDB-SD07-D-0008-425
P-000426,12.948417,77.595967,F-07-03,D-0008,2,P-000424,LT-9m-PCC,W-35,560078,KSPDB-SD07-D-0008-426
P-000427,12.948463,77.595944,F-07-03,D-0008,3,P-000426,LT-8m-PCC,W-43,560078,KSPDB-SD07-D-0008-427
P-000428,12.948173,77.595937,F-07-03,D-0008,2,P-000424,LT-8m-Steel,W-42,560078,KSPDB-SD07-D-0008-428
P-000429,12.948101,77.596111,F-07-03,D-0008,3,P-000428,LT-8m-Steel,W-37,560078,
P-000430,12.948416,77.595919,F-07-03,D-0008,4,P-000427,LT-9m-PCC,W-50,560078,KSPDB-SD07-D-0008-430
P-000431,12.948295,77.596,F-07-03,D-0008,3,P-000426,LT-8m-PCC,W-91,560078,KSPDB-SD07-D-0008-431
P-000432,12.94811,77.596066,F-07-03,D-0008,4,P-000429,LT-9m-PCC,W-92,560078,
